customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
5442-BXVND,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,33,24.25,838.5
8816-VXNZD,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,75.1,75.1
9378-FXTIZ,0,0,1,0,1,1,0,0,0,0,0,1,2,1,1,1,1,54,70.15,3715.65
1723-HKXJQ,1,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,1,42,101.75,4273.45
7825-GKXMW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,45.8,45.8
9753-OYLBX,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.5,20.5
2364-UFROM,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,2,0,30,70.4,2044.75
6656-JWRQX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,30.55,30.55
6473-ULUHT,1,0,1,1,1,1,0,1,1,0,1,1,2,0,0,2,0,16,84.9,1398.25
1240-KNSEZ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,1,20.1,20.1
0836-SEYLU,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,1,9,40.65,328.95
4433-JCGCG,1,1,1,0,1,1,1,0,0,1,0,1,2,0,1,2,1,46,101.0,4680.05
3716-BDVDB,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,69.1,69.1
7688-AWMDX,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,71,54.5,3778.2
2842-BCQGE,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,43,75.35,3161.4
7244-QWYHG,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,50,44.45,2188.45
5899-MQZZL,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,13,75.0,999.45
6849-OYAMU,1,0,1,1,1,0,1,0,1,0,1,1,2,1,0,0,1,19,100.0,1888.65
5312-UXESG,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,41,98.05,3990.6
9488-HGMJH,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,71.15,71.15
6038-GCYEC,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,1,24,54.15,1240.25
2150-WLKUW,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,40,63.9,2635.0
7159-FVYPK,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,3,69.15,235.0
7032-LMBHI,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,37,64.65,2347.85
1150-WFARN,0,0,1,1,1,1,1,1,0,1,1,1,2,2,1,1,1,67,108.75,7156.2
6088-BXMRG,0,0,1,1,1,1,1,0,1,0,0,1,2,0,1,2,0,32,98.85,3089.6
3144-AUDBS,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,1,6,49.15,270.8
4821-SJHJV,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,32,89.6,2901.8
7346-MEDWM,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,0,59,83.25,4949.1
1137-DGOWI,0,0,1,0,1,0,0,0,1,1,1,0,2,1,0,0,0,30,70.25,2198.9
5616-PRTNT,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,2,1,20,19.4,374.5
3812-LRZIR,0,0,1,1,1,1,2,0,0,0,0,0,1,2,0,2,0,27,24.5,761.95
4818-QIUFN,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,2,1,20,79.15,1520.9
9483-GCPWE,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,3,0,9,20.1,190.25
4227-OJHAL,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,68,73.0,5163.0
9220-CXRSC,0,0,1,1,1,1,0,1,0,0,1,0,0,2,0,1,0,69,61.4,4059.85
4993-JCRGJ,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,3,0,26,84.3,2281.6
9537-JALFH,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,69,19.9,1356.7
6698-OXETB,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,11,20.4,231.45
2103-ZRXFN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,50.75,50.75
3724-BSCVH,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,10,20.45,242.4
4877-TSOFF,0,0,1,1,1,1,0,1,1,0,1,0,2,1,1,0,0,55,75.75,4264.25
9209-NWPGU,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,2,0,44,65.4,2774.55
6961-VCPMC,1,1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,1,46,80.4,3605.2
7306-YDSOI,1,0,1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,69,59.75,4069.9
5288-AHOUP,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,11,78.5,874.2
6688-UZPWD,0,0,1,0,1,1,1,0,1,0,0,1,2,0,1,2,1,11,102.0,1145.35
0655-YDGFJ,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29,48.95,1323.7
8468-EHYJA,0,0,1,0,1,1,1,1,0,0,0,1,2,0,1,2,0,57,99.65,5497.05
6823-SIDFQ,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,28,18.25,534.7
1097-FSPVW,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,42,54.55,2455.05
2839-RFSQE,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,1,2,20.65,38.7
8328-SKJNO,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,23,40.65,947.4
7010-ZMVBF,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,18,20.45,357.0
5201-CBWYG,1,0,1,1,1,1,2,0,0,0,0,0,1,1,0,0,0,62,24.8,1476.25
0968-GSIKN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,1,70.8,70.8
1965-DDBWU,1,0,0,0,1,1,1,0,0,0,1,0,2,0,1,1,1,16,89.05,1448.6
9057-SIHCH,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1,3,96.6,291.9
6352-GIGGQ,1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,0,67,88.8,5903.15
3635-QQRQD,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,62,20.05,1201.65
6771-XWBDM,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,1,1,57,104.5,5921.35
2897-DOVND,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,2,69.8,146.65
3082-YVEKW,0,0,1,1,1,1,0,1,0,1,1,1,0,2,1,0,0,23,77.15,1759.4
0191-EQUUH,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,25,35.05,844.45
7134-HBPBS,0,1,0,0,1,1,1,0,1,1,1,1,2,2,1,0,0,72,108.1,7774.05
3489-HHPFY,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,2,0,2,84.05,134.05
2926-JEJJC,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,8,20.2,140.95
8601-QACRS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,5,50.6,249.95
4950-BDEUX,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,35,49.2,1701.65
5789-LDFXO,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,24,24.6,592.65
0508-OOLTO,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,2,71.65,135.75
2984-TBYKU,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,1,0,72,104.9,7732.65
9822-WMWVG,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2,0,41,106.5,4282.4
2391-SOORI,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,4,49.35,219.65
9040-KZVWO,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,26,75.5,2018.1
2645-QTLMB,1,0,0,0,1,0,1,0,1,0,0,1,2,0,1,2,1,7,94.25,669.0
4806-HIPDW,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,68.95,68.95
1548-ARAGG,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,3,0,4,58.5,224.85
6339-RZCBJ,1,0,0,0,1,0,0,0,1,1,1,1,2,2,0,1,0,48,78.9,3771.5
4424-TKOPW,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1,2,93.85,196.75
4415-WNGVR,0,1,1,0,1,0,0,1,0,1,1,1,2,1,1,2,0,12,79.2,943.85
2522-AHJXR,1,0,1,0,1,1,1,1,0,1,1,1,2,0,1,0,0,60,109.45,6572.85
0412-UCCNP,1,0,0,0,1,0,0,1,0,1,1,0,0,2,1,2,0,55,59.2,3175.85
1816-FLZDK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,29.15,29.15
7096-UCLNH,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.05,20.05
8443-ZRDBZ,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,4,76.05,318.9
9136-ALYBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,24.45,24.45
4615-PIVVU,0,0,0,0,1,0,0,0,0,1,1,0,2,2,0,1,0,42,66.5,2762.75
8885-QSQBX,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,49.55,49.55
7479-NITWS,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,7,89.35,631.85
8617-ENBDS,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3,73.6,232.5
9385-NXKDA,0,0,1,0,1,1,0,1,1,1,0,1,2,2,1,1,0,72,82.65,5919.35
0430-IHCDJ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,15,49.0,749.25
2959-MJHIC,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,1,4,80.35,307.4
6674-KVJHG,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,11,25.2,245.15
1814-DKOLC,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,3,0,5,25.45,134.75
4201-JMNGR,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1,55.8,55.8
9351-HXDMR,1,0,1,0,1,1,1,1,0,1,1,1,2,2,1,1,0,72,110.9,8240.85
3537-HPKQT,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,55,77.75,4266.4
2129-ALKBS,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,2,0,40,26.2,1077.5
5821-MMEIL,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,57,19.9,1115.6
5960-WPXQM,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,1,79.05,79.05
0684-AOSIH,1,0,1,0,1,0,1,1,0,0,0,1,2,0,1,2,1,1,95.0,95.0
8260-NGFNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,25.2,25.2
1309-XGFSN,1,1,1,1,1,1,0,0,1,1,0,1,2,1,1,2,0,52,80.85,4079.55
1866-RZZQS,1,1,0,0,1,1,1,0,0,1,0,1,2,0,1,2,1,41,98.4,4187.75
6968-URWQU,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,3,0,43,56.35,2391.15
4742-TXUEX,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,47,19.3,890.5
9631-XEYKE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,50.4,137.25
8631-NBHFZ,1,1,1,1,1,1,0,1,1,1,1,1,0,2,0,1,1,66,79.4,5154.6
1335-MXCSE,1,0,1,1,1,0,0,0,0,1,1,0,0,2,1,1,0,55,55.25,3119.9
8873-TMKGR,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,29,19.1,529.5
8800-JOOCF,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,2,0,12,84.05,966.55
1469-LBJQJ,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,2,0,66,105.2,6936.85
4958-XCBDQ,1,1,0,0,1,1,1,0,0,1,0,1,2,0,1,2,1,35,101.4,3496.3
8337-UPOAQ,1,1,1,0,1,1,1,0,0,1,0,0,2,0,1,2,1,10,89.8,914.3
0064-YIJGF,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,27,75.75,1929.0
2386-OWURY,0,0,0,0,1,0,1,0,0,0,1,1,2,0,1,2,0,58,95.3,5817.7
1725-IQNIY,1,0,1,0,1,0,1,1,1,1,1,1,2,2,0,0,1,54,109.75,6110.2
0310-VQXAM,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,9,19.85,178.8
6598-RFFVI,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,2,19.3,28.3
3453-RTHJQ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,6,69.1,435.0
6712-OAWRH,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,26,91.25,2351.8
6278-FEPBZ,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,9,20.25,186.15
4280-DLSHD,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,3,0,8,54.75,445.85
1508-DFXCU,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,12,81.45,912.0
8614-VGMMV,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,15,49.1,679.55
7868-BGSZA,1,0,1,0,1,1,0,1,0,1,0,1,2,1,1,2,0,43,80.2,3581.6
2800-QQUSO,1,0,0,0,1,1,1,0,0,0,1,1,2,0,1,2,0,42,100.3,4222.95
2930-UOTMB,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,31,65.25,1994.3
7973-DZRKH,0,0,0,1,1,1,1,1,0,1,1,0,0,2,1,1,0,66,90.95,5930.05
5914-DVBWJ,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,2,1,18,85.45,1505.85
7698-YFGEZ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.0,20.0
2533-QVMSK,1,0,1,0,1,1,1,0,1,0,1,1,0,2,1,2,1,61,94.1,5638.3
9773-PEQBZ,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,10,79.85,797.25
8644-XLFBW,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,71.65,71.65
0650-BWOZN,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,18,73.55,1359.45
8625-AZYZY,1,0,1,0,1,1,1,0,1,1,0,1,2,0,1,2,1,24,104.65,2542.45
7785-RDVIG,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,3,19.3,54.7
9602-WCXPI,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,50,20.15,989.05
2903-YYTBW,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,44.55,44.55
3620-MWJNE,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,2,54.45,87.3
8573-JGCZW,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,17,19.65,351.55
6837-HAEVO,1,0,1,1,1,1,1,0,1,1,0,1,2,2,1,2,0,69,105.0,7297.75
6701-YVNQG,1,0,1,0,1,1,0,1,1,1,1,1,2,2,1,1,0,72,88.7,6301.7
9306-CPCBC,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,3,74.25,210.3
4304-XUMGI,1,1,1,1,1,1,0,1,1,1,0,0,2,2,1,0,0,50,75.15,3822.45
9504-YAZWB,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,53,20.25,1048.45
8819-ZBYNA,0,0,1,0,1,1,1,1,1,0,1,1,2,2,1,1,0,58,109.1,6393.65
6174-NRBTZ,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,46,30.75,1489.3
9481-IEBZY,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,1,0,72,112.9,8061.5
1833-VGRUM,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,1,74.2,74.2
6137-NICCO,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,3,0,6,94.05,518.75
9065-ZCPQX,1,0,1,0,1,1,0,1,1,1,1,0,2,2,0,0,0,72,78.85,5763.15
6402-EJMWF,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,4,55.3,238.5
3620-EHIMZ,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,3,0,52,19.35,1031.7
3213-VVOLG,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,0,25.35,2283.3004408418656
6870-ECSHE,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,2,20.45,34.8
8747-UDCOI,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,65,19.35,1319.95
8374-XGEJJ,1,1,1,0,1,1,1,0,1,0,0,1,2,0,1,2,1,43,101.0,4388.4
2656-TABEH,1,0,1,0,1,1,1,0,1,0,0,1,2,0,1,2,1,4,100.2,420.2
6946-LMSQS,1,1,1,0,1,1,1,1,0,0,0,0,2,1,1,2,1,25,89.05,2177.45
4626-OZDTJ,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,1,0,51,78.65,3950.85
9169-BSVIN,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,0,12,74.75,827.05
2325-ZUSFD,0,0,1,1,1,0,0,1,0,0,0,1,2,1,1,0,1,57,70.1,3913.3
8194-PEEBY,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,24,19.9,533.5
6872-HXFNF,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,64,58.35,3756.45
3932-CMDTD,0,0,0,0,1,0,1,0,1,1,1,1,2,1,1,2,1,4,105.65,443.9
7714-YXSMB,0,0,0,0,1,1,1,0,0,1,0,1,2,0,1,0,0,26,100.5,2599.95
8387-UGUSU,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,15,20.05,284.3
1080-BWSYE,1,1,1,0,1,1,2,0,0,0,0,0,1,2,0,1,0,64,25.65,1740.8
4039-HEUNW,1,1,1,0,1,1,1,0,1,0,0,1,2,0,1,2,1,36,96.5,3436.1
1194-HVAIF,0,0,1,0,1,1,1,0,0,0,0,1,2,0,0,1,0,27,95.0,2462.55
0812-WUPTB,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,70.85,70.85
3594-UVONA,0,0,0,0,1,1,0,1,0,1,1,1,2,1,1,1,1,35,85.95,3110.1
0004-TLHLJ,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,4,73.9,280.85
1767-TGTKO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,8,45.45,411.75
8439-LTUGF,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,10,20.0,198.6
8805-JNRAZ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,2,49.2,103.7
5089-IFSDP,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,0,1,58,109.45,6144.55
6418-HNFED,1,0,1,0,1,0,0,1,1,1,1,1,2,2,1,1,0,51,83.25,4089.45
0206-OYVOC,0,0,1,1,1,0,2,0,0,0,0,0,1,2,1,3,0,46,19.25,864.2
7291-CDTMJ,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,19.65,19.65
7128-GGCNO,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,46,72.8,3249.4
0237-YFUTL,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,0,0,50,109.65,5405.8
7691-KGKGP,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,53,65.0,3363.8
6710-HSJRD,1,0,1,0,1,1,1,0,1,1,1,1,2,0,1,2,0,61,114.1,7132.15
3675-EQOZA,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,5,20.65,93.55
0840-DCNZE,1,0,0,0,1,0,0,1,1,1,1,1,2,1,1,0,0,47,86.95,4138.9
1732-FEKLD,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,54,94.75,5121.75
9862-KJTYK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19,25.35,566.1
0479-HMSWA,0,0,0,1,1,0,1,0,1,1,1,1,2,2,1,2,0,26,105.45,2715.3
5854-KSRBJ,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,70,25.4,1782.05
0365-BZUWY,1,0,1,0,1,1,1,0,1,1,0,1,2,0,1,2,0,17,102.55,1742.5
4817-VYYWS,0,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,1,30,100.2,2983.8
5701-SVCWR,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,3,0,1,24.0,24.0
3129-AAQOU,0,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,19,25.6,485.9
4922-CVPDX,0,0,1,0,1,0,0,0,1,1,0,1,2,2,1,1,0,26,73.5,1905.7
1396-QWFBJ,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,21,74.05,1565.7
1357-BIJKI,1,0,1,0,1,1,1,0,1,0,0,1,2,1,1,2,0,50,98.25,4858.7
1099-BTKWT,0,0,1,0,0,0,0,1,0,1,0,1,2,1,1,2,0,68,54.4,3723.65
5299-SJCZT,1,0,0,0,1,1,1,0,0,1,0,1,2,0,1,0,1,3,101.55,298.35
2018-PZKMU,1,0,1,1,1,0,1,0,0,1,1,1,2,0,0,2,0,9,103.1,970.45
7340-KEFQE,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,51,34.2,1782.0
4570-QHXHL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,9,43.75,405.7
2403-BCASL,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,41,111.95,4534.9
7392-YYPYJ,1,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,0,22,100.65,2415.95
2898-LSJGD,0,0,1,1,0,0,0,1,0,1,0,1,2,1,1,2,1,21,55.95,1157.05
2223-GDSHL,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,71,116.05,8297.5
7359-PTSXY,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,45.75,45.75
9470-RTWDV,1,0,1,1,1,1,0,0,0,1,1,1,2,1,1,1,0,26,82.0,2083.1
2176-OSJUV,1,0,1,0,1,1,0,1,1,0,1,0,0,2,0,0,0,71,65.15,4681.75
9348-YVOMK,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,44.8,176.2
8104-OSKWT,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,12,79.8,1001.2
4521-YEEHE,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,2,0,18,88.85,1594.75
4090-KPJIP,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,3,74.95,212.4
3786-WOVKF,0,1,1,0,1,1,1,1,1,0,0,1,2,1,1,0,0,72,106.85,7677.4
4503-BDXBD,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,11,74.95,815.5
6086-ESGRL,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,1,80.15,80.15
2592-HODOV,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,13,19.3,259.65
3886-CERTZ,0,0,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,72,109.25,8109.8
7995-ZHHNZ,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,42,56.1,2386.85
3824-RHKVR,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,17,19.7,340.35
5816-SCGFC,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,7,51.3,419.35
5989-AXPUC,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,3,0,68,118.6,7990.05
4979-HPRFL,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,0,0,56,24.15,1402.25
8590-OHDIW,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,38,20.3,749.35
8015-IHCGW,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,72,115.5,8425.15
2332-TODQS,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,0,48,25.05,1171.5
9278-VZKCD,0,1,1,0,1,1,1,1,1,1,0,1,2,0,1,2,0,52,109.1,5647.95
8008-OTEZX,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,35,19.65,708.8
2773-OVBPK,1,0,1,0,1,1,1,0,1,1,1,1,2,2,1,0,0,67,111.3,7567.2
5999-LCXAO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,29.9,29.9
5206-XZZQI,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,3,0,53,80.6,4348.1
4803-LBYPN,1,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,34,20.8,635.9
5759-RCVCB,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,35.2,108.95
6372-RFVNS,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,78.8,78.8
2139-FQHLM,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,3,0,19,89.95,1682.4
8261-GWDBQ,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,0,0,60,116.05,6925.9
1093-YSWCA,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,11,19.55,223.15
8938-UMKPI,0,0,0,0,1,1,1,0,1,1,0,1,2,0,1,2,1,47,106.4,5127.95
0991-BRRFB,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,18,49.4,874.8
3882-IYOIJ,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,1,0,60,115.25,6758.45
8749-TZYEC,1,0,1,0,1,1,2,0,0,0,0,0,1,2,0,1,0,72,24.8,1874.3
1755-FZQEC,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,39,19.9,791.15
3115-JPJDD,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,59,81.25,4639.45
5600-KTXFM,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,2,69.95,143.9
3871-IKPYH,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,69.1,69.1
6319-IEJWJ,1,0,1,1,1,0,1,0,0,0,0,1,2,0,1,2,1,20,90.2,1776.55
9025-AOMKI,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,1,6,93.55,536.4
6339-TBELP,1,0,0,0,1,1,1,0,0,1,1,0,0,2,1,1,0,71,86.4,6172.0
7964-YESJC,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,0,24,66.3,1559.45
6173-GOLSU,1,1,1,0,1,1,1,0,0,0,0,1,2,0,1,1,0,67,94.65,6079.0
5275-SQEIZ,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,3,1,1,80.85,80.85
7716-YTYHG,0,0,1,1,1,1,1,0,0,0,0,0,2,1,1,3,1,48,82.05,4029.95
9938-ZREHM,0,0,1,0,1,1,0,0,1,0,1,0,2,1,0,3,0,37,72.1,2658.4
7950-XWOVN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,11,34.7,383.55
4390-KYULV,1,0,1,0,1,0,2,0,0,0,0,0,1,0,1,1,1,3,20.55,51.15
